製品名 ,ワイヤレス筋電センサ（乾式＋加速度） ,,,,,
計測時ID ,12,,,,,
計測開始時刻 ,00/00/00 00:08 ,,,,,
サンプリング周波数 ,1000,,,,,
シーケンス数 ,20000,,,,,
PGAゲイン ,x12 ,,,,,
補正値キー ,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF ,,,,,
コメント , ,,,,,
ファイル保存形式, 演算データ,,,,,
シーケンス番号, EMG01, 加速度X, 加速度Y, 加速度Z ,,
10772,-0.1627,0.9961,0.0964,-1.3174,,0.1627
10773,-0.1932,0.9961,0.0964,-1.3431,,0.1932
10774,-0.2032,0.9961,0.0964,-1.3302,,0.2032
10775,-0.1563,0.9575,0.0964,-1.3174,,0.1563
10776,-0.0604,0.9575,0.1092,-1.3174,,0.0604
10777,-0.0724,0.9704,0.1092,-1.3302,,0.0724
10778,-0.0488,0.9704,0.1092,-1.3174,,0.0488
10779,-0.065,0.9575,0.0964,-1.3431,,0.065
10780,0.0105,0.9447,0.1092,-1.3174,,0.0105
10781,0.071,0.919,0.1092,-1.3174,,0.071
10782,0.0605,0.919,0.0964,-1.3302,,0.0605
10783,0.1099,0.919,0.1092,-1.3045,,0.1099
10784,0.1431,0.9061,0.0964,-1.3302,,0.1431
10785,0.1573,0.919,0.0964,-1.2917,,0.1573
10786,0.1192,0.9318,0.0835,-1.3045,,0.1192
10787,0.0512,0.9318,0.0835,-1.3174,,0.0512
10788,0.0346,0.919,0.0964,-1.3431,,0.0346
10789,0.0158,0.9318,0.0835,-1.3045,,0.0158
10790,0.0255,0.919,0.0835,-1.2917,,0.0255
10791,0.0398,0.9061,0.0964,-1.2917,,0.0398
10792,0.0588,0.9061,0.0964,-1.3045,,0.0588
10793,0.0898,0.9061,0.0964,-1.3045,,0.0898
10794,0.1417,0.9061,0.0835,-1.3045,,0.1417
10795,0.0764,0.8933,0.0964,-1.2917,,0.0764
10796,0.0255,0.8933,0.0835,-1.3174,,0.0255
10797,0.0058,0.8933,0.0707,-1.2917,,0.0058
10798,-0.0031,0.8804,0.0835,-1.3045,,0.0031
10799,-0.016,0.8676,0.0835,-1.3174,,0.016
10800,-0.006,0.8547,0.0835,-1.3045,,0.006
10801,-0.0505,0.8804,0.0707,-1.3045,,0.0505
10802,-0.0467,0.8804,0.0707,-1.3174,,0.0467
10803,-0.0581,0.8933,0.0835,-1.2917,,0.0581
10804,-0.1105,0.8804,0.0835,-1.3045,,0.1105
10805,-0.1522,0.8804,0.0835,-1.2788,,0.1522
10806,-0.0876,0.8676,0.0964,-1.2917,,0.0876
10807,0.0724,0.8804,0.0835,-1.2788,,0.0724
10808,0.1236,0.8804,0.0707,-1.2788,,0.1236
10809,0.0409,0.8804,0.0835,-1.2917,,0.0409
10810,0.036,0.8676,0.0835,-1.266,,0.036
10811,0.065,0.8676,0.0707,-1.2788,,0.065
10812,0.0716,0.8676,0.0707,-1.266,,0.0716
10813,-0.0152,0.8676,0.0707,-1.266,,0.0152
10814,-0.0646,0.8676,0.0835,-1.2917,,0.0646
10815,-0.0801,0.8547,0.0835,-1.3045,,0.0801
10816,-0.0226,0.8547,0.0835,-1.266,,0.0226
10817,0.0244,0.8547,0.0835,-1.2917,,0.0244
10818,0.0375,0.8676,0.0835,-1.266,,0.0375
10819,0.0558,0.8418,0.0707,-1.2788,,0.0558
10820,0.0417,0.8418,0.0835,-1.2917,,0.0417
10821,-0.018,0.8418,0.0835,-1.2788,,0.018
10822,-0.0275,0.8418,0.0835,-1.266,,0.0275
10823,-0.0519,0.829,0.0707,-1.2531,,0.0519
10824,-0.0596,0.8547,0.0707,-1.266,,0.0596
10825,-0.055,0.8418,0.0578,-1.2531,,0.055
10826,0.0632,0.8418,0.0578,-1.2403,,0.0632
10827,0.2012,0.8547,0.0707,-1.266,,0.2012
10828,0.2416,0.8933,0.0578,-1.2531,,0.2416
10829,0.1844,0.8418,0.0707,-1.2403,,0.1844
10830,0.1329,0.829,0.0835,-1.2274,,0.1329
10831,0.1423,0.829,0.0707,-1.2403,,0.1423
10832,0.2791,0.8161,0.0707,-1.2403,,0.2791
10833,0.3302,0.829,0.0707,-1.2531,,0.3302
10834,0.2108,0.7904,0.045,-1.2531,,0.2108
10835,0.1053,0.7904,0.045,-1.2403,,0.1053
10836,-0.029,0.7776,0.0578,-1.2274,,0.029
10837,-0.1613,0.7776,0.0578,-1.2274,,0.1613
10838,-0.3035,0.7647,0.045,-1.2274,,0.3035
10839,-0.4423,0.7647,0.0578,-1.2531,,0.4423
10840,-0.3703,0.7647,0.045,-1.2403,,0.3703
10841,-0.3297,0.7776,0.045,-1.2531,,0.3297
10842,-0.3229,0.7776,0.0578,-1.2788,,0.3229
10843,-0.3076,0.7904,0.0578,-1.2788,,0.3076
10844,-0.2635,0.7904,0.0578,-1.2788,,0.2635
10845,-0.2339,0.7647,0.0707,-1.2917,,0.2339
10846,-0.1097,0.7776,0.0707,-1.2788,,0.1097
10847,0.0763,0.7647,0.0835,-1.3045,,0.0763
10848,0.2874,0.7647,0.0707,-1.2788,,0.2874
10849,0.3348,0.7647,0.0835,-1.3045,,0.3348
10850,0.3119,0.7647,0.0964,-1.2917,,0.3119
10851,0.3158,0.739,0.0964,-1.2788,,0.3158
10852,0.2103,0.739,0.0964,-1.2531,,0.2103
10853,0.1504,0.739,0.1092,-1.266,,0.1504
10854,0.0903,0.7519,0.0964,-1.266,,0.0903
10855,0.0594,0.739,0.0964,-1.2531,,0.0594
10856,0.0192,0.7133,0.0707,-1.2531,,0.0192
10857,-0.0229,0.7262,0.0835,-1.266,,0.0229
10858,-0.0665,0.7262,0.0835,-1.266,,0.0665
10859,-0.1176,0.7133,0.0707,-1.2788,,0.1176
10860,-0.1797,0.6748,0.0964,-1.266,,0.1797
10861,-0.1526,0.6362,0.0964,-1.2788,,0.1526
10862,-0.0559,0.6105,0.0835,-1.2788,,0.0559
10863,0.095,0.6362,0.0578,-1.2788,,0.095
10864,0.2397,0.6748,0.0321,-1.2531,,0.2397
10865,0.3267,0.7262,0.0193,-1.266,,0.3267
10866,0.3138,0.7647,0.0193,-1.2788,,0.3138
10867,0.2031,0.7776,0.045,-1.2531,,0.2031
10868,0.1394,0.7776,0.0707,-1.2531,,0.1394
10869,0.0902,0.7647,0.0707,-1.266,,0.0902
10870,-0.0479,0.7647,0.0835,-1.2788,,0.0479
10871,-0.1074,0.7647,0.0964,-1.2531,,0.1074
10872,-0.1441,0.7519,0.0707,-1.2917,,0.1441
10873,-0.1867,0.8033,0.0707,-1.266,,0.1867
10874,-0.1935,0.7776,0.0707,-1.3045,,0.1935
10875,-0.1827,0.7776,0.0835,-1.2788,,0.1827
10876,-0.1411,0.7647,0.0707,-1.266,,0.1411
10877,-0.0404,0.7647,0.0835,-1.2917,,0.0404
10878,0.1493,0.7647,0.0707,-1.3174,,0.1493
10879,0.1783,0.7776,0.0835,-1.2917,,0.1783
10880,0.1628,0.7519,0.0835,-1.3045,,0.1628
10881,0.231,0.7519,0.0835,-1.3302,,0.231
10882,0.302,0.739,0.0707,-1.2917,,0.302
10883,0.2279,0.7647,0.0835,-1.3302,,0.2279
10884,0.0984,0.7262,0.0707,-1.3302,,0.0984
10885,0.022,0.7262,0.0835,-1.3302,,0.022
10886,0.0221,0.7262,0.0835,-1.3045,,0.0221
10887,-0.0005,0.7133,0.0707,-1.356,,0.0005
10888,-0.0097,0.7005,0.0707,-1.3174,,0.0097
10889,-0.0283,0.7005,0.0578,-1.3302,,0.0283
10890,-0.0583,0.6876,0.0578,-1.356,,0.0583
10891,-0.0946,0.6748,0.0835,-1.356,,0.0946
10892,-0.0853,0.6876,0.0835,-1.3688,,0.0853
10893,-0.0836,0.6876,0.0707,-1.356,,0.0836
10894,-0.1009,0.6876,0.0835,-1.3817,,0.1009
10895,-0.0114,0.6876,0.0707,-1.3688,,0.0114
10896,-0.0873,0.7005,0.0835,-1.3431,,0.0873
10897,-0.1398,0.6876,0.0964,-1.3431,,0.1398
10898,-0.1189,0.7005,0.0964,-1.356,,0.1189
10899,-0.1721,0.6876,0.1092,-1.3302,,0.1721
10900,-0.0317,0.6619,0.1092,-1.3431,,0.0317
10901,0.0122,0.6876,0.1221,-1.3174,,0.0122
10902,0.1199,0.6748,0.1092,-1.3045,,0.1199
10903,0.0864,0.6748,0.1092,-1.3045,,0.0864
10904,-0.091,0.6748,0.1092,-1.3045,,0.091
10905,-0.0313,0.6748,0.0964,-1.2788,,0.0313
10906,0.0491,0.6491,0.0964,-1.2788,,0.0491
10907,0.0466,0.6619,0.1092,-1.2531,,0.0466
10908,-0.0673,0.6619,0.0964,-1.266,,0.0673
10909,-0.0866,0.6619,0.0964,-1.2403,,0.0866
10910,-0.0968,0.6619,0.1092,-1.2403,,0.0968
10911,-0.0979,0.6748,0.0964,-1.2274,,0.0979
10912,0.1298,0.6876,0.0964,-1.2274,,0.1298
10913,0.3152,0.7005,0.0964,-1.2146,,0.3152
10914,0.1891,0.7005,0.0964,-1.2274,,0.1891
10915,0.1781,0.6876,0.1092,-1.2146,,0.1781
10916,0.1368,0.7005,0.1092,-1.2403,,0.1368
10917,0.2709,0.7005,0.0964,-1.266,,0.2709
10918,0.2573,0.6876,0.0964,-1.2917,,0.2573
10919,0.1324,0.7005,0.0835,-1.2788,,0.1324
10920,0.0437,0.7005,0.1092,-1.3174,,0.0437
10921,0.1151,0.7005,0.1092,-1.3045,,0.1151
10922,0.0592,0.6748,0.0964,-1.3174,,0.0592
10923,-0.1059,0.6876,0.0835,-1.356,,0.1059
10924,-0.1153,0.7005,0.0964,-1.356,,0.1153
10925,-0.0341,0.6876,0.0964,-1.3688,,0.0341
10926,-0.003,0.6748,0.0835,-1.3817,,0.003
10927,-0.1107,0.6748,0.0835,-1.3688,,0.1107
10928,-0.1983,0.6876,0.0707,-1.3688,,0.1983
10929,-0.2698,0.6876,0.0707,-1.3688,,0.2698
10930,-0.2503,0.6748,0.0964,-1.356,,0.2503
10931,-0.1904,0.6619,0.0835,-1.3688,,0.1904
10932,-0.0488,0.6876,0.0835,-1.3945,,0.0488
10933,0.135,0.6748,0.0835,-1.3817,,0.135
10934,0.1629,0.6619,0.0835,-1.4074,,0.1629
10935,0.1685,0.6748,0.0964,-1.3945,,0.1685
10936,0.1405,0.6619,0.0964,-1.3817,,0.1405
10937,0.114,0.6491,0.0835,-1.3817,,0.114
10938,0.0896,0.6491,0.0835,-1.3688,,0.0896
10939,0.1244,0.6234,0.0835,-1.3688,,0.1244
10940,0.1794,0.6362,0.0835,-1.3817,,0.1794
10941,0.065,0.6362,0.0835,-1.3945,,0.065
10942,-0.0491,0.6105,0.0835,-1.356,,0.0491
10943,-0.102,0.6234,0.0707,-1.3688,,0.102
10944,-0.134,0.6362,0.0707,-1.3688,,0.134
10945,-0.157,0.6105,0.0835,-1.356,,0.157
10946,0.0046,0.6234,0.0835,-1.356,,0.0046
10947,0.0448,0.6362,0.0835,-1.356,,0.0448
10948,0.0047,0.6362,0.0835,-1.3688,,0.0047
10949,0.1042,0.6234,0.0707,-1.3817,,0.1042
10950,0.0634,0.6234,0.0707,-1.3945,,0.0634
10951,-0.0855,0.6105,0.0835,-1.3688,,0.0855
10952,-0.1262,0.6105,0.0835,-1.3688,,0.1262
10953,-0.001,0.6105,0.0835,-1.3431,,0.001
10954,0.1655,0.6105,0.0964,-1.356,,0.1655
10955,0.3371,0.5976,0.0707,-1.356,,0.3371
10956,0.2704,0.5976,0.0835,-1.356,,0.2704
10957,0.1752,0.6234,0.0835,-1.356,,0.1752
10958,0.0889,0.6362,0.0707,-1.3302,,0.0889
10959,-0.0048,0.6105,0.0707,-1.3431,,0.0048
10960,-0.0668,0.5976,0.0578,-1.3174,,0.0668
10961,-0.0792,0.5976,0.0707,-1.3174,,0.0792
10962,-0.0921,0.5976,0.0707,-1.3431,,0.0921
10963,-0.1756,0.5976,0.0707,-1.3431,,0.1756
10964,-0.3027,0.5976,0.0578,-1.3431,,0.3027
10965,-0.3095,0.5848,0.0578,-1.3688,,0.3095
10966,-0.1865,0.5848,0.0707,-1.3817,,0.1865
10967,-0.0584,0.5976,0.0707,-1.3817,,0.0584
10968,-0.0445,0.5848,0.0835,-1.3945,,0.0445
10969,0.3144,0.5719,0.0964,-1.3945,,0.3144
10970,0.628,0.5719,0.0835,-1.3945,,0.628
10971,0.4028,0.5719,0.0964,-1.3945,,0.4028
10972,0.2334,0.5719,0.0964,-1.3688,,0.2334
10973,0.1654,0.6105,0.0835,-1.3945,,0.1654
10974,0.0551,0.5719,0.0835,-1.3945,,0.0551
10975,-0.0193,0.5591,0.0964,-1.3817,,0.0193
10976,-0.0937,0.5462,0.0835,-1.3945,,0.0937
10977,-0.1317,0.5591,0.1092,-1.4074,,0.1317
10978,-0.17,0.5591,0.0964,-1.4074,,0.17
10979,-0.2298,0.5462,0.0964,-1.3945,,0.2298
10980,-0.3312,0.5462,0.0964,-1.4074,,0.3312
10981,-0.402,0.5462,0.0835,-1.3817,,0.402
10982,-0.2273,0.5462,0.0964,-1.3945,,0.2273
10983,0.2272,0.5462,0.0964,-1.3688,,0.2272
10984,0.4448,0.5334,0.1092,-1.3945,,0.4448
10985,0.1923,0.5077,0.1092,-1.3817,,0.1923
10986,0.088,0.5077,0.1092,-1.3431,,0.088
10987,0.0987,0.482,0.1092,-1.3688,,0.0987
10988,0.1508,0.4948,0.0964,-1.3045,,0.1508
10989,0.136,0.5077,0.0835,-1.356,,0.136
10990,0.1983,0.5077,0.0835,-1.356,,0.1983
10991,0.2499,0.4948,0.0964,-1.3817,,0.2499
10992,0.2049,0.482,0.1221,-1.3945,,0.2049
10993,0.1402,0.4691,0.1221,-1.3431,,0.1402
10994,0.1306,0.4563,0.1221,-1.3688,,0.1306
10995,0.0412,0.4563,0.1221,-1.356,,0.0412
10996,-0.0702,0.4434,0.1221,-1.356,,0.0702
10997,-0.1156,0.4434,0.1221,-1.356,,0.1156
10998,-0.1526,0.4563,0.1221,-1.3431,,0.1526
10999,-0.1115,0.4306,0.1221,-1.356,,0.1115
11000,-0.0866,0.4177,0.1221,-1.3431,,0.0866
11001,-0.0546,0.4177,0.1221,-1.3431,,0.0546
11002,0.0145,0.4306,0.1221,-1.356,,0.0145
11003,0.0738,0.4049,0.135,-1.3431,,0.0738
11004,-0.0105,0.4049,0.135,-1.3431,,0.0105
11005,-0.0031,0.392,0.1221,-1.3688,,0.0031
11006,-0.0324,0.392,0.135,-1.3817,,0.0324
11007,-0.031,0.392,0.1478,-1.356,,0.031
11008,-0.0445,0.3792,0.1478,-1.356,,0.0445
11009,-0.1104,0.3792,0.1607,-1.3302,,0.1104
11010,-0.1417,0.3792,0.1478,-1.356,,0.1417
11011,-0.0904,0.3792,0.1478,-1.3688,,0.0904
11012,0.2016,0.3792,0.1607,-1.356,,0.2016
11013,0.2336,0.3792,0.1607,-1.3431,,0.2336
11014,0.0968,0.3792,0.1478,-1.3302,,0.0968
11015,0.0519,0.3534,0.1478,-1.356,,0.0519
11016,0.0717,0.3663,0.1478,-1.3688,,0.0717
11017,0.0671,0.3663,0.1607,-1.3817,,0.0671
11018,0.103,0.3663,0.1607,-1.356,,0.103
11019,0.175,0.3534,0.1607,-1.3817,,0.175
11020,0.2588,0.3663,0.1607,-1.3817,,0.2588
11021,0.203,0.3406,0.1478,-1.356,,0.203
11022,0.1101,0.3534,0.1478,-1.3817,,0.1101
11023,-0.0169,0.3663,0.135,-1.3688,,0.0169
11024,-0.0257,0.3663,0.135,-1.3817,,0.0257
11025,-0.0237,0.3792,0.1607,-1.3945,,0.0237
11026,-0.0263,0.3792,0.1607,-1.4074,,0.0263
11027,-0.0969,0.3792,0.1478,-1.4074,,0.0969
11028,-0.1748,0.392,0.135,-1.3945,,0.1748
11029,-0.0954,0.3663,0.1478,-1.4074,,0.0954
11030,-0.0346,0.3663,0.135,-1.4074,,0.0346
11031,-0.0307,0.3534,0.135,-1.4074,,0.0307
11032,-0.0316,0.3406,0.135,-1.3817,,0.0316
11033,-0.0248,0.3406,0.135,-1.4202,,0.0248
11034,0.0601,0.3534,0.135,-1.4074,,0.0601
11035,0.0239,0.3534,0.1221,-1.4074,,0.0239
11036,0.0793,0.3534,0.1221,-1.4331,,0.0793
11037,0.111,0.3406,0.1478,-1.4074,,0.111
11038,0.0925,0.3277,0.135,-1.3945,,0.0925
11039,0.1367,0.3406,0.135,-1.4074,,0.1367
11040,0.142,0.3406,0.135,-1.4074,,0.142
11041,0.113,0.3406,0.1478,-1.3945,,0.113
11042,0.1197,0.3534,0.135,-1.4331,,0.1197
11043,0.0365,0.3663,0.1221,-1.4074,,0.0365
11044,0.0288,0.3534,0.135,-1.4331,,0.0288
11045,0.0076,0.3406,0.1478,-1.4331,,0.0076
11046,-0.0384,0.3406,0.135,-1.4716,,0.0384
11047,-0.043,0.3534,0.1478,-1.4845,,0.043
11048,-0.0517,0.3406,0.135,-1.4716,,0.0517
11049,-0.0365,0.3534,0.135,-1.4716,,0.0365
11050,-0.0624,0.3534,0.135,-1.4716,,0.0624
11051,-0.0672,0.3534,0.135,-1.4588,,0.0672
11052,-0.0207,0.3277,0.135,-1.4716,,0.0207
11053,0.0301,0.3406,0.135,-1.4588,,0.0301
11054,0.0391,0.3277,0.1478,-1.4588,,0.0391
11055,0.0572,0.3277,0.1478,-1.4459,,0.0572
11056,0.0281,0.3406,0.135,-1.4588,,0.0281
11057,0.0606,0.3406,0.1478,-1.4588,,0.0606
11058,0.0254,0.3149,0.1092,-1.4716,,0.0254
11059,-0.033,0.3534,0.1092,-1.4716,,0.033
11060,-0.0112,0.3406,0.1092,-1.4973,,0.0112
11061,-0.0497,0.302,0.1092,-1.4716,,0.0497
11062,0.0049,0.3149,0.135,-1.4716,,0.0049
11063,0.0193,0.302,0.1092,-1.4973,,0.0193
11064,0.027,0.3277,0.1221,-1.4588,,0.027
11065,0.0171,0.3277,0.1221,-1.4588,,0.0171
11066,0.0565,0.3277,0.1092,-1.4845,,0.0565
11067,0.0814,0.302,0.1092,-1.4845,,0.0814
11068,0.1039,0.3277,0.1221,-1.4588,,0.1039
11069,0.131,0.3277,0.135,-1.4716,,0.131
11070,0.1396,0.3149,0.135,-1.4716,,0.1396
11071,0.127,0.3149,0.135,-1.4588,,0.127
11072,0.0002,0.3149,0.135,-1.4845,,0.0002
11073,-0.0631,0.3149,0.135,-1.4973,,0.0631
11074,-0.0096,0.3149,0.1221,-1.4716,,0.0096
11075,-0.0218,0.3149,0.135,-1.4459,,0.0218
11076,-0.0545,0.302,0.1221,-1.4716,,0.0545
11077,-0.0775,0.302,0.1221,-1.4845,,0.0775
11078,-0.0581,0.2892,0.1221,-1.4716,,0.0581
11079,0.0075,0.302,0.135,-1.4845,,0.0075
11080,0.0258,0.3149,0.1221,-1.4716,,0.0258
11081,-0.0149,0.3149,0.135,-1.4845,,0.0149
11082,-0.0035,0.3149,0.1221,-1.4845,,0.0035
11083,-0.0151,0.3277,0.1221,-1.4716,,0.0151
11084,0.0112,0.3277,0.1221,-1.4845,,0.0112
11085,0.0094,0.3406,0.1478,-1.4845,,0.0094
11086,0.0385,0.3406,0.1478,-1.4716,,0.0385
11087,0.0581,0.3406,0.135,-1.4588,,0.0581
11088,0.1042,0.3406,0.135,-1.5102,,0.1042
11089,0.0984,0.3406,0.135,-1.4845,,0.0984
11090,0.1233,0.3534,0.135,-1.4716,,0.1233
11091,0.0841,0.3406,0.1478,-1.4845,,0.0841
11092,0.0426,0.3534,0.135,-1.4973,,0.0426
11093,0.0075,0.3534,0.1478,-1.4845,,0.0075
11094,-0.0451,0.3534,0.135,-1.4973,,0.0451
11095,-0.0924,0.3663,0.135,-1.4973,,0.0924
11096,-0.0567,0.3792,0.135,-1.4845,,0.0567
11097,0.0241,0.3792,0.1478,-1.4845,,0.0241
11098,0.0852,0.4049,0.135,-1.5102,,0.0852
11099,0.0503,0.4049,0.1478,-1.5102,,0.0503
11100,0.0541,0.392,0.1478,-1.4973,,0.0541
11101,0.0653,0.4049,0.1478,-1.5102,,0.0653
11102,-0.0018,0.4049,0.1607,-1.4973,,0.0018
11103,0.0073,0.4177,0.1478,-1.5102,,0.0073
11104,0.0056,0.4177,0.1478,-1.4716,,0.0056
11105,0.0483,0.4306,0.1478,-1.5102,,0.0483
11106,0.0474,0.4434,0.1478,-1.5102,,0.0474
11107,0.0182,0.4434,0.1607,-1.4973,,0.0182
11108,-0.0241,0.4306,0.1478,-1.5102,,0.0241
11109,-0.0845,0.4434,0.1478,-1.523,,0.0845
11110,-0.0709,0.4563,0.1607,-1.5102,,0.0709
11111,-0.009,0.4691,0.1478,-1.4973,,0.009
11112,0.0177,0.482,0.1478,-1.5102,,0.0177
11113,-0.0229,0.4691,0.1607,-1.5102,,0.0229
11114,-0.0171,0.4948,0.1478,-1.5102,,0.0171
11115,-0.001,0.482,0.1607,-1.4973,,0.001
11116,0.0305,0.4948,0.1735,-1.5102,,0.0305
11117,0.0354,0.4948,0.1607,-1.4973,,0.0354
11118,0.0346,0.5205,0.1735,-1.4973,,0.0346
11119,0.0573,0.5205,0.1607,-1.4973,,0.0573
11120,0.0504,0.5205,0.1607,-1.4845,,0.0504
11121,0.0607,0.5462,0.1735,-1.523,,0.0607
11122,0.1093,0.5462,0.1735,-1.4716,,0.1093
11123,0.0997,0.5334,0.1478,-1.4845,,0.0997
11124,0.1028,0.5462,0.1735,-1.4845,,0.1028
11125,0.1012,0.5462,0.1735,-1.4588,,0.1012
11126,0.0683,0.5591,0.1735,-1.4845,,0.0683
11127,0.0122,0.5719,0.1607,-1.4845,,0.0122
11128,-0.068,0.5976,0.1607,-1.4973,,0.068
11129,-0.137,0.5848,0.1478,-1.4716,,0.137
11130,-0.1306,0.5719,0.1607,-1.4459,,0.1306
11131,-0.0636,0.5719,0.1607,-1.4588,,0.0636
11132,-0.0396,0.6105,0.1735,-1.4588,,0.0396
11133,-0.0488,0.5976,0.1735,-1.4588,,0.0488
11134,-0.006,0.5976,0.1607,-1.4588,,0.006
11135,0.0429,0.6105,0.1607,-1.4459,,0.0429
11136,0.062,0.6234,0.1478,-1.4588,,0.062
11137,0.079,0.6234,0.1478,-1.4459,,0.079
11138,0.0785,0.6234,0.1607,-1.4716,,0.0785
11139,0.1082,0.6105,0.1607,-1.4716,,0.1082
11140,0.0961,0.6234,0.1607,-1.4459,,0.0961
11141,0.0491,0.6362,0.1478,-1.4588,,0.0491
11142,0.0058,0.6491,0.1478,-1.4716,,0.0058
11143,0.0119,0.6619,0.135,-1.4716,,0.0119
11144,0.0417,0.6619,0.1478,-1.4716,,0.0417
11145,0.0074,0.6619,0.1607,-1.4459,,0.0074
11146,-0.0515,0.6619,0.1478,-1.4588,,0.0515
11147,-0.0587,0.6619,0.1478,-1.4716,,0.0587
11148,-0.0538,0.6748,0.1607,-1.4459,,0.0538
11149,-0.0259,0.6876,0.1607,-1.4588,,0.0259
11150,0.006,0.6748,0.1478,-1.4588,,0.006
11151,0.0323,0.6876,0.1478,-1.4588,,0.0323
11152,0.0484,0.6876,0.135,-1.4588,,0.0484
11153,0.0593,0.7133,0.1478,-1.4459,,0.0593
11154,-0.0166,0.7005,0.1478,-1.4588,,0.0166
11155,-0.0321,0.6876,0.135,-1.4459,,0.0321
11156,-0.0382,0.7005,0.1478,-1.4588,,0.0382
11157,-0.0724,0.7133,0.135,-1.4331,,0.0724
11158,-0.0261,0.7262,0.1221,-1.4331,,0.0261
11159,-0.01,0.739,0.135,-1.4459,,0.01
11160,0.0215,0.739,0.1221,-1.4202,,0.0215
11161,0.0005,0.7262,0.135,-1.4459,,0.0005
11162,0.0277,0.7262,0.135,-1.4202,,0.0277
11163,0.0134,0.739,0.1478,-1.4202,,0.0134
11164,0.017,0.739,0.135,-1.4202,,0.017
11165,0.0244,0.739,0.1221,-1.4331,,0.0244
11166,0.013,0.7519,0.1221,-1.4331,,0.013
11167,-0.0146,0.7647,0.1221,-1.3945,,0.0146
11168,0.0144,0.7647,0.1221,-1.4202,,0.0144
11169,0.0958,0.7647,0.1092,-1.4202,,0.0958
11170,0.0969,0.7519,0.1092,-1.4074,,0.0969
11171,0.0603,0.7519,0.1092,-1.4331,,0.0603
11172,0.025,0.7647,0.1092,-1.4074,,0.025
11173,-0.0173,0.7776,0.1092,-1.4202,,0.0173
11174,-0.0584,0.7647,0.1092,-1.3945,,0.0584
11175,-0.1126,0.7776,0.1092,-1.4202,,0.1126
11176,-0.0902,0.7904,0.1092,-1.4074,,0.0902
11177,-0.0483,0.8033,0.1092,-1.4202,,0.0483
11178,-0.0435,0.8033,0.1092,-1.3945,,0.0435
11179,0.0554,0.8033,0.1092,-1.4074,,0.0554
11180,0.0983,0.8033,0.1092,-1.3945,,0.0983
11181,0.1118,0.8033,0.1221,-1.4202,,0.1118
11182,0.0672,0.8033,0.1092,-1.4074,,0.0672
11183,0.0848,0.8418,0.0964,-1.3945,,0.0848
11184,0.0766,0.8161,0.0835,-1.4074,,0.0766
11185,0.005,0.8161,0.0964,-1.4074,,0.005
11186,-0.1337,0.8033,0.0964,-1.3945,,0.1337
11187,-0.0789,0.8161,0.0964,-1.3817,,0.0789
11188,-0.0335,0.8161,0.0964,-1.3817,,0.0335
11189,-0.055,0.8161,0.0835,-1.3945,,0.055
11190,-0.0349,0.829,0.0964,-1.3817,,0.0349
11191,-0.0595,0.829,0.0964,-1.4074,,0.0595
11192,-0.0726,0.829,0.0964,-1.3688,,0.0726
11193,-0.042,0.8161,0.0964,-1.3817,,0.042
11194,0.0124,0.829,0.1092,-1.3817,,0.0124
11195,0.0368,0.8161,0.0964,-1.3817,,0.0368
11196,0.0565,0.8418,0.0835,-1.3817,,0.0565
11197,0.0654,0.829,0.0835,-1.4074,,0.0654
11198,0.0472,0.8804,0.0835,-1.3817,,0.0472
11199,0.0469,0.8547,0.0835,-1.3688,,0.0469
11200,0.0346,0.8418,0.0835,-1.356,,0.0346
11201,0.0325,0.8418,0.0964,-1.3817,,0.0325
11202,-0.0478,0.829,0.0964,-1.3688,,0.0478
11203,-0.043,0.8418,0.0835,-1.3817,,0.043
11204,0.0527,0.8418,0.0835,-1.3945,,0.0527
11205,0.0737,0.8547,0.0835,-1.3688,,0.0737
11206,0.0601,0.8547,0.0835,-1.3688,,0.0601
11207,0.0332,0.8547,0.0835,-1.3817,,0.0332
11208,-0.0305,0.8418,0.0835,-1.356,,0.0305
11209,-0.0294,0.8547,0.0835,-1.356,,0.0294
11210,-0.0995,0.8547,0.0964,-1.3431,,0.0995
11211,-0.0834,0.8676,0.0835,-1.356,,0.0834
11212,0.0217,0.8676,0.0964,-1.3688,,0.0217
11213,0.0552,0.8933,0.0707,-1.3431,,0.0552
11214,0.046,0.8804,0.0835,-1.3431,,0.046
11215,0.0327,0.8676,0.0707,-1.3431,,0.0327
11216,-0.0115,0.8547,0.0964,-1.3302,,0.0115
11217,-0.0305,0.8418,0.0707,-1.3431,,0.0305
11218,-0.0196,0.8547,0.0707,-1.3688,,0.0196
11219,-0.0153,0.8804,0.0835,-1.3431,,0.0153
11220,-0.0221,0.8547,0.0707,-1.3431,,0.0221
11221,-0.0235,0.8804,0.0707,-1.3431,,0.0235
11222,-0.0266,0.8676,0.0707,-1.3431,,0.0266
11223,-0.0081,0.8676,0.0964,-1.3302,,0.0081
11224,0.0307,0.8676,0.0835,-1.3302,,0.0307
11225,0.025,0.8547,0.0835,-1.3302,,0.025
11226,0.0175,0.8676,0.0964,-1.3174,,0.0175
11227,0.0185,0.8547,0.0707,-1.3174,,0.0185
11228,0.027,0.8676,0.0707,-1.3302,,0.027
11229,0.0111,0.8547,0.0707,-1.3302,,0.0111
11230,-0.0014,0.8547,0.0707,-1.3431,,0.0014
11231,-0.0149,0.8418,0.0707,-1.3302,,0.0149
